id	intent	context	label
0010714	초조함	요즘 너무 신경이 날카롭고 다른 사람한테 시비를 걸게 돼	10
0014179	피로	팔에도 힘이 빠지고 그랬어요.	11
0017666	절망감	내가 너무 불필요한 인간 같아서 어디를 가도 눈치를 보게 돼	16
0012470	초조함	아기가 태어난지 얼마 안됐는데 걱정이 커요.	10
0017108	자존감저하	유산하고 내가 너무 한심스럽더라	15
0013636	피로	누워만 있었더니 몸이 흐물흐물한 느낌이야	11
0017501	절망감	인생이 절망적이라 아기에 대한 모성애도 안 생기는것 같아	16
0014251	피로	맨날 너무 쉽게 피로해지고 낮에도 계속 졸려서 학교에서 졸고 그래.	11
0005591	무기력	그냥 누가 툭 하고 건들기만 해도 눈물부터 나와	4
0016909	자존감저하	사람들한테 상처를 받으면서 자존감도 많이 낮아진 느낌이야	15
0018500	자살충동	유일한 해결책은 자살이야.	17
0018078	절망감	근데 전혀 위로 안 되고 그냥 다 포기해버리고 싶어.	16
0013661	피로	회사 관두고부터 너무 피곤하고 멍한 거 같아	11
0006699	감정조절이상	이때부터 내스스로를 조절하기가 어려워 치료를 받아야겠다는 생각을 했어.	5
0014822	죄책감	커피를 마시면 안 됐는데	12
0010927	초조함	너무 심하게 초조하고 몸도 묵직해	10
0015657	집중력저하	드라마를 끝까지 못 보겠다	13
0006483	무기력	그래서 학교에 결석계 제출하고 맨날 집에만 처박혀 있거든요.	4
0013539	피로	어제 차를 좀 오래 탔더니 몸이 처져	11
0004216	외로움	맨날 혼자 있어야돼	2
0019567	불안	만연한 불안감이 들어서 무서워질 때가 너무 싫었어.	18
0009693	불면	퇴원하고 나서 잠을 많이 설쳤어.	9
0019465	불안	누가 신경줄을 갉아먹는 거 같아.	18
0017306	자존감저하	퇴근은 항상 같이 하는데 그 때마다 제가 되게 못난 것 같아요.	15
0008683	불면	애기 걱정하느라 쉽게 잠들 수가 없어요	9
0007630	식욕저하	과민반응하게 되니까 내가 더 고통스러워	7
0017610	절망감	꿈도 희망도 없다	16
0007555	식욕저하	식욕이 너무 떨어져서 아무 것도 하고 싶지 않아	7
0004231	분노	몸이 힘들어서 그런지 사소한 일에 자꾸 화가 나는 것 같아	3
0009233	불면	너무 늘어진다	9
0012276	초조함	얼어서 실수하지는 않을까...	10
0010817	초조함	너무 혼란스러워서 혼자 외출하는 것도 두려워	10
0017844	절망감	요즘 들어 인생이 비참하게 느껴져요	16
0018663	자살충동	진짜 너무 힘들어서 아침에 눈 뜰 때마다 그냥 확 죽어 버리고 싶어요.	17
0006080	무기력	사는게 힘들다.. 겨우 버티고 있어.	4
0008288	식욕증가	가을 되면 체중이 늘어서 거의 굴러다닐 기세야	8
0015486	죄책감	왜 2층에서 뛰어는 내려가지고… 진짜 내 인생 후회되는 일 TOP 3야.	12
0014405	피로	몇 달 동안 너무 무리해서 그런지 컨디션이 별로였어요.	11
0001689	슬픔	좋은 마음 가지고 싶은데 자꾸 슬퍼져요	1
0013055	초조함	요즘 내가 대화를 안 하니까 엄마가 걱정을 하는데 그게 너무 짜증나.	10
0016041	자신감저하	아무리 노력해도 나보다 잘하는 사람들은 세고 셌잖아.	14
0005389	무기력	신나는 감정을 모르겠어요	4
0017624	절망감	어차피 아무것도 내 마음대로 안되니까 희망도 없어졌어	16
0010758	초조함	하루 종일 짜증만 내다가 끝나는 거 같아	10
0003316	슬픔	지금 돌이켜 생각해보면 또 억울하죠.	1
0010347	불면	이명 때문에 더 못 자…	9
0015305	죄책감	근데 동생의 모습을 옆에서 지켜보니까 저도 힘들더라구요.	12
0007284	식욕저하	스케쥴때문에 몸무게가 줄었어	7
0007861	식욕저하	몸이 뻐근해서 골격근 풀어주는 약을 먹었는데 속이 계속 안 좋았어	7
0016263	자존감저하	요즘 거울을 보면 깜짝 놀랄 정도로 내가 못나 보여.	15
0000532	우울감	사람한테 데이면서 자존감이 낮아졌어	0
0005111	분노	그래서 걔한테 정말 심하게 화를 냈어요.	3
0018196	자살충동	살기 싫은데 어떡하냐	17
0004383	분노	문제점들이 자꾸만 생각나서 돌아버릴 것 같아	3
0011321	초조함	아무한테나 날카롭게 반응하게 돼	10
0017373	자존감저하	저는 왜 이렇게 못났을까요?	15
0000245	우울감	아침마다 꿀꿀하고 무기력해요	0
0006021	무기력	너무 스트레스도 많이 받고 힘들었어.	4
0006312	무기력	여태껏 이런 적이 없었는데 요즘은 정말 아무것도 하기 싫고 힘도 없어.	4
0007595	식욕저하	신랑때문에 날카로워진 것 같아요	7
0002231	슬픔	지난 날 하지 못했던 것들이 후회로 남고 안타깝지	1
0013604	피로	졸린 건 아닌데 자꾸만 눕고 싶어	11
0016014	자신감저하	창피해서 밖에 나가고 싶지도 않아	14
0012433	초조함	이러다가 약이 없으면 못 살게 되는 게 아닌가 걱정이 들어요.	10
0001314	우울감	불안감이 생기면 바로 우울해져요.	0
0004747	분노	누나가 아니라 원수같아요.	3
0011813	초조함	다시 공황 증상이 올까봐 불안하긴 했는데, 버스를 아예 못 타는 건 아니야.	10
0008267	식욕증가	체중이 엄청 늘어버려서 몸도 가누기 힘들다	8
0003303	슬픔	왜 나한테 이런 일이 일어난 걸까 싶고… 억울하고…	1
0006574	무기력	드라마를 봐도 감흥이 없어.	4
0011145	초조함	마음이 너무 답답해서 실내에 못 앉아 있겠어	10
0012023	초조함	굶어 죽는 사람이 내 이야기일까봐..	10
0002711	슬픔	이렇게 서운할 수는 없을 거야	1
0004823	분노	근데 요즘 남편이 날 너무 짜증나게 해.	3
0008657	불면	혼자 있을 때마다 못 자요	9
0011424	초조함	태교 여행을 갈까 하는데 걱정만 생겨	10
0014085	피로	이런 저런 나쁜 소식들이 몰려오니까 아무것도 못하겠고 못움직이겠어요.	11
0015595	죄책감	내가 충동적으로 행동하면 안됐는데	12
0011770	초조함	갑상선 암이 퍼져서… 전이돼서 잘못돼서 죽으면 어쩌죠?	10
0018501	자살충동	그인간 때문에 한강만 가면 자살하고 싶었어.	17
0011175	초조함	남편 때문에 기분이 별로야	10
0003836	외로움	아무도 내게 관심이 가져주지 않으니까 점점 힘든 것 같아	2
0002469	슬픔	그냥 요새 부쩍 임신한 게 억울하다	1
0009406	불면	딱히 이유는 없는데 성관계 할 생각이 안 나요	9
0005435	무기력	계속 이렇게 의욕이 안 생기는 걸까	4
0018074	절망감	꿈꿔왔던 길이 막히는 기분이야	16
0011590	초조함	하루종일 오르락내리락 롤러코스터 타는 기분이에요.	10
0003262	슬픔	그런 사례 들을 때마다 슬퍼지는데, 전 다른 사람보다 더 깊이 빠지는 것 같아요.	1
0016044	자신감저하	자신감은 자꾸 떨어지고…	14
0018673	자살충동	그래서 먹고 있던 우울증 약을 입안에 다 털어 넣었어.	17
0014743	죄책감	자괴감이 심해서 엄마도 안 보고 있어	12
0001365	우울감	가기 전에는 안 그랬는데 유학 가서 엄청 우울했거든요.	0
0008947	불면	좀밖에 못 자니까 돌아버리는 기분이야	9
0001213	우울감	뭔가 집에만 있으면서 계속 돈을 축낸다는 기분이 들어서 좀 우울하기도 해.	0
0003003	슬픔	눈물이 쉽게 나.	1
0009950	불면	아이는 해가 지날수록 잠을 자는데 내가 못 자고 있어.	9
0001199	우울감	옆집 아줌마가 제 얼굴 보더니 왜 이렇게 어두워졌냐고 꼬치꼬치 캐물어요…	0
0019261	불안	애기 심장소리가 안 들려서 불안해	18
0007276	식욕저하	살이 자꾸 빠지는데 이유를 모르겠다	7
0017343	자존감저하	결국 내 수준은 그 정도밖에 안 되는 것 같고…	15
0014779	죄책감	내가 원망스러워서 죽고 싶어	12
0007762	식욕저하	저녁에 특히 소화가 안 돼	7
0005014	분노	딸이랑 남편은 나한테 잘 해주는데, 짜증이 나고, 나도 모르게 화를 막 내게 돼.	3
0005367	무기력	임신하고 나서 모든 게 노잼이야	4
0018034	절망감	내가 하고 싶은 일들을 못 하게 됐어.	16
0004145	외로움	그냥 세상 혼자인 기분이야.	2
0002119	슬픔	너무 원통해	1
0000017	우울감	유도 실패해서 개 우울해	0
0002979	슬픔	경비 아저씨가 요즘 어떻게 지내냐고, 잘 지내냐고 묻는데 갑자기 눈물이 나는 거야.	1
0008695	불면	자는 게 이렇게 힘들 수가 없어요	9
0006563	무기력	친구들이 꽃 구경 가자고 해도 시큰둥하고… 텔레비전을 봐도 그냥 그렇고.	4
0016033	자신감저하	근데 이러고 나니까 자신감이 뚝 떨어지는 거야.	14
0017592	절망감	아무런 이유도 없이 꿈이 사라진 느낌이야	16
0003626	외로움	왜 살아야 하는지 모르겠고 쓸쓸해	2
0006232	무기력	그런데 사고 후부터 무기력해졌어.	4
0008016	식욕저하	밥 먹는 것도 귀찮고… 내가 왜 밥을 꾸역꾸역 먹어야 하는지도 모르겠어…	7
0015753	집중력저하	뭘 시키면 까먹고 다시 물어보기도 해요.	13
0016083	자신감저하	노력은 하는데 용기를 내는 게 너무 어렵네	14
0019228	불안	압박을 받는 느낌 때문에 편히 쉰 적이 없어	18
0017014	자존감저하	아무것도 가진게 없는 인간이라서 사는게 괴롭고 지옥처럼 느껴져	15
0001140	우울감	한차례정도 우울감을 느낀적이 있어요.	0
0004427	분노	이유는 모르겠는데 그냥 미워	3
0000157	우울감	상태가 안 좋다고 해서 멍해졌어	0
0018743	자살충동	술을 잔뜩 마시고 정신이 없는 상태에서 손목을 그었어요.	17
0001115	우울감	항상 불행하다고 우울해했는데.	0
0013741	피로	출퇴근 시간이 너무 길어서 피곤하고 졸려	11
0009489	불면	몸이 옛날같지 않아서 밤 새는 것도 힘들다	9
0010443	불면	와이프랑 잠자리 하는 거에도 거부감이 들어요.	9
0008082	식욕저하	식욕이 많이 떨어졌어.	7
0009816	불면	작년부터 제대로 잔 날이 없어.	9
0006281	무기력	왜 사는지 모르겠고, 아무것도 하기 싫어.	4
0016462	자존감저하	친구들 만나고 돌아온 날엔 항상 패배감이 들더라.	15
0011523	초조함	나도 모르게 갑자기 욱해	10
0013727	피로	일을 많이 해서 그런가 졸음이 쏟아져요	11
0006732	감정조절이상	지금은 그런 게 없는 것 같아서 말이야.	5
0018856	불안	불안해서 혼자서는 아무것도 못해요	18
0012800	초조함	사람들이 많이 모여있으면 긴장이 돼.	10
0000333	우울감	텐션이 너무 심하게 떨어져	0
0009396	불면	이유없이 성욕이 줄었어	9
0011240	초조함	임당 걱정돼서 너무 초조하고 숨이 차	10
0005940	무기력	부모님 앞에선 아무 문제가 없어야 해요. 그게 저를 제일 힘들게 해요....	4
0009902	불면	자다가 발작처럼 깜짝놀라서 깨기도 해요.	9
0011573	초조함	욱해서 혼자 소리를 지르기도 해	10
0008971	불면	이유없이 수면 장애가 생겼어	9
0017750	절망감	바람 핀 남편을 보고 있으면 그냥 절망감이 밀려오고 너무 고통스러워	16
0009939	불면	그럼 또 밤에 못 자요.	9
0017404	절망감	헤어나기 힘든 좌절 속에 빠진 기분이야	16
0002334	슬픔	나 요즘 모든 게 허망하게 느껴진다	1
0003900	외로움	날씨가 좋아도 고독해	2
0008555	식욕증가	그렇게 움직이지도 못 하는 상태에서 계속 굶다가 괜찮아지면 막 먹어요.	8
0000655	우울감	되는 일이 없으니까 자꾸 처지고 의욕이 안 생겨	0
0006899	상실감	허무한 감정이 들어요	6
0014942	죄책감	괜히 내가 돕는다고 나서서 일을 더 망친 거 같아	12
0011643	초조함	일단 제 친구들은 다 취업해서 일을 하고 있으니까 막 불안해서요.	10
0014706	죄책감	내가 남편의 수치가 된 거 같아	12
0003006	슬픔	너무 눈물이 나서 혼자 소주 마실 때마다 남자친구에게 전화를 걸어요.	1
0014040	피로	주말에는 별일 없으면 오후에 일어나는데… 집사람이 너무 답답해 해.	11
0016198	자존감저하	난 정말 보잘것 없는 인생을 살고 있어.	15
0005364	무기력	예전에는 재밌었는데 요샌 왜 이렇게 흥미가 안 생기는지	4
0015587	죄책감	차라리 관두고 퇴직금을 받는 게 나았으려나 후회 되기도 해요.	12
0003247	슬픔	계속 실패하는 거 너무 마음 아프잖아요.	1
0011301	초조함	다른 산모들은 다 건강한 거 같은데 나만 아닌 거 같아서 신경질 나	10
0015787	집중력저하	그래서 공부에 집중을 잘 못하겠어.	13
0004673	분노	첫 임신이 허망하게 끝날 것 같아	3
0009478	불면	점점 더 힘이 딸리는 것 같아	9
0003296	슬픔	내가 뭔 잘못을 했어? 전학 온 게 잘못이야? 진짜 억울해.	1
0011836	초조함	정신적으로 엄청 아픈 거면 어떡하지? 그럼 더 힘들 것 같아.	10
0016609	자존감저하	아기 키울 여건도 안되는데 왜 덜컥 임신부터 한건지 내가 한심스러워	15
0012274	초조함	손발이 조금만 저려도 너무 걱정되고, 안 좋은 생각만 들고…	10
0016900	자존감저하	남편이 상처되는 말만 하니까 내가 쓸모 없는 사람처럼 느껴지더라	15
0016260	자존감저하	무슨 짓을 해봐도 얼굴에 자신감이 안 생겨.	15
0004181	외로움	나만 혼자 버려진 기분도 들어요.	2
0010137	불면	정말 한숨도 못 자고 계속 교회에서 기도만 했어요.	9
0012530	초조함	나 진짜 치매일까…? 너무… 걱정 된다.	10
0001031	우울감	우울해서 가끔은 그냥 막 울어버리고 싶기도 해.	0
0015601	집중력저하	이성적으로 생각하는 게 어려워요	13
0002868	슬픔	내가 이 일 하려고 그렇게 취업 준비를 했나 싶어서 후회 되고…	1
0007567	식욕저하	입맛도 없는데 개힘들어	7
0018403	자살충동	이게 사람 사는 건가… 싶은 생각이 싶어서 너무 죽고 싶었어요.	17
0004378	분노	모든 게 다 힘든데 말할 수가 없어서 더 쌓이는 것 같아	3
0015013	죄책감	나 때문에 주변 모든 사람들이 괴로워하고 있어	12
0011202	초조함	기분이 처져서 다른 사람들한테 웃어주지를 못하겠어	10
0015716	집중력저하	내 스스로 집중을 잘 안 하게 되는 거 같아요	13
0009592	불면	잠을 잘못 잤는지 온종일 비몽사몽이야	9
0015143	죄책감	학부생 때는 좋아 보였던 교수님들이 실제로는 너무 별로라 막 배신감 들어요.	12
0005906	무기력	서울에서 지내는 동안 정말 너무 힘들었어.	4
0000638	우울감	자격지심과 우울증 때문에 너무 힘든 것 같아요	0
0015380	죄책감	항상 어머니에게 죄송스러운 마음이 있었어요.	12
0003180	슬픔	몸도 안따라 주는 것 같아서 너무 속상했어요.	1
0007353	식욕저하	이사할 생각하니까 밥맛이 없다	7
0011849	초조함	걱정이 많으니까 잠이 안 오네.	10
0000894	우울감	하루를 아무생각 없이 보낸 적도 많아.	0
0017964	절망감	앞길이 보이지 않아요.	16
0001964	슬픔	목욕탕이 너무 그리워	1
0001345	우울감	요즘 우울한건 많이 사라져서 항우울제도 밤에만 먹었어.	0
0009409	불면	몸이 힘드니까 섹스하고 싶은 욕구도 사라져	9
0000918	우울감	우울하고 무기력하니까 그냥 방에 처박혀서 계속 울기만 하고…	0
0019085	불안	그냥 자꾸만 무서워지고	18
0005630	무기력	아이들이니까...말썽부리는 게 당연한건데…내 마음이 그걸 받아줄 여유가 없어.	4
0004922	분노	계속 남을 탓하고 원망하게 돼요.	3
0018373	자살충동	열심히 살다가도 한번씩.. 그냥 나도 따라가고 싶단 생각이 들더라구요.	17
0012225	초조함	말 실수 할까봐 걱정돼서 무슨 말을 못 하겠는 거야.	10
0003401	슬픔	저 아이들이 무슨 잘못이 있겠어.	1
0009820	불면	수면의 질이 너무 나빠진 거 같아.	9
0000634	우울감	패배감이 너무 심해져서 술 생각이 간절하더라	0
0015092	죄책감	의사만 앞에 있으면 내가 모든 걸 다 망쳤다는 생각이 들어	12
0010564	초조함	조마조마해서 외출을 못 나가겠어	10
0000809	우울감	자격증 공부하려고 해도 금방 우울해지고 공부가 안 돼	0
0015034	죄책감	다른 사람들이 배신 당했다고 날 버릴 거 같아	12
0000362	우울감	불안하고 심장이 두근거리면서 잠도 안 오고 우울해	0
0016964	자존감저하	마음을 다치니까 자존감도 자꾸 떨어지는것 같아	15
0010851	초조함	요즘 아기 때문에 걱정이 늘어서 행동도 굼떠진 거 같아	10
0000974	우울감	입맛도 없고 그냥 이유 없이 계속 우울하고…	0
0019440	불안	근데 그래도 잘 안 돼서… 계속 불안하죠.	18
0019608	불안	일어나거나 앉아 있으면 기분이 불안해서… 주로 집에서 누워 있어.	18
0009491	불면	체력이 바닥 되니까 힘들어 죽겠네	9
0006213	무기력	너무 기운이 없다…	4
0016804	자존감저하	아기랑 둘이 잘 살고 싶은데 사람들이 손가락질할때마다 무너져내려	15
0015791	집중력저하	공부도 집중하기 힘들고 글만 봐도 어지러워.	13
0006971	상실감	살아가는 게 무의미한 거 같아요	6
0000892	우울감	학생 때부터 주변에서 왜이렇게 멍하게 있냐는 소리를 많이 들었어요.	0
0001531	우울감	따지고 보면 별로 밝은 애는 아니었어.	0
0018973	불안	지하철만 타면 긴장이 된다	18
0004094	외로움	근데 나중에 받을 상처보다는 외로운게 나아요.	2
0007903	식욕저하	쭈꾸미 먹자고 하면 제가 밥을 먹어도 더 먹을 수가 있는데… 지금은 그것도 별로 안 땡겨요.	7
0004649	분노	출산만 하면 돌아서고 싶다는 생각이 드는 것 같아	3
0008717	불면	새벽까지 잠들 수가 없거든	9
0018489	자살충동	그냥 약 먹고 죽어버리고 싶단 생각까지 들어.	17
0001956	슬픔	양수가 적다고 하니까 다 내 잘못 같아서 너무 슬프고 죄책감 들었어	1
0008629	불면	시댁 식구들 때문에 밤마다 못 자고 있어요	9
0004513	분노	사실 아무도 잘못한 사람은 없는데 애처로워	3
0004147	외로움	아무도 내 곁에 있어주지 않아..	2
0001557	우울감	악몽도 자주 꾸고 내내 우울해요..	0
0004237	분노	화병이 생긴 것 같아	3
0006297	무기력	하고 싶은 생각도 없어.	4
0001033	우울감	근데 우울한 상태가 오래 가서 뭔가 다른 문제가 있는 것 같더라구요.	0
0000427	우울감	왜 이렇게 지치고 모든 게 노잼인지	0
0016046	자신감저하	그러면서 내 자신감은 계속 내려가.	14
0016873	자존감저하	안 그래도 자존감이 낮은편인데 남편이 자꾸 노려보니까 더 작아지는 느낌이야	15
0012728	초조함	너무 긴장돼서 저 스스로 진정 좀 하려고 했는데 계속 가슴이 떨리더라구요.	10
0010930	초조함	초조하고 몸도 무겁고 외출을 못 하겠어	10
0003059	슬픔	이런 제가 너무 싫어서 막 어쩔 때는 그냥 눈물이 나요.	1
0004881	분노	내 하반신 마비를 원망했어.	3
0010239	불면	잠을 못자니까 일상이 무너져버렸어.	9
0002012	슬픔	결혼 전이 너무 생각나서 나도 모르게 울게 돼	1
0003338	슬픔	진짜 너무 억울하고 화났는데 뭐 어떻게 할 수가 없었으니까 그냥 참았지.	1
0002824	슬픔	집에 오면 울기도 하고 그랬었어.	1
0000212	우울감	계속 멍하네	0
0017967	절망감	어떻게 살아야 하는지 도통 감이 안 잡히는 거야.	16
0004310	분노	시댁문제로 싸워야 할 것 같아	3
0004110	외로움	학교에 수업 들으러 갈 때도 외롭고 집에 혼자 있을 때면 제일 외로워.	2
0005697	무기력	마음이 병 들어가고 있는 것 같아.	4
0009595	불면	조금밖에 못 자서 잠이 도무지 안 깬다	9
0006509	무기력	낮에는 밖으로 못 나가겠어요.	4
0018153	자살충동	뒤져버리고 싶은 것 같아	17
0014074	피로	많이 자고 싶은데 회사에선 잠을 못자니까 멍 때려.	11
0010724	초조함	직장에서 자꾸 나를 밀어내는 거 같아서 너무 짜증나	10
0005623	무기력	매일매일, 살아가는 게 버거웠어.	4
0009303	불면	찝찝한 기분을 지워보려고 했는데도 잘 안 돼	9
0013229	피로	나른함이 너무 심해서 애기 아빠한테 모든 심부름을 다 시키는 거 같아	11
0003144	슬픔	어떻게든 조금이나마 갚아드리고 싶은데 여건이 안 돼서… 속상하네요.	1
0014015	피로	밤에도 자고…낮에도 자고…	11
0006385	무기력	살맛이 안 나요.	4
0014682	죄책감	내 새끼 때문에 마음이 쓰려	12
0012211	초조함	그때 이후로 동생이 너무 걱정됐어.	10
0011464	초조함	주변이 어두워지면 걱정이 더 많아져	10
0003478	외로움	혼자 있으면 더 외로워져	2
0004972	분노	저한테 소리 지르는 입을 잡아서 찢어 버리고 싶었어요.	3
0014759	죄책감	과거의 내가 원망스럽다	12
0019343	불안	불안한 마음은 어쩔 수가 없네	18
0016059	자신감저하	뭘 하든 항상 내가 이걸 할 수 있을까? 싶어.	14
0004550	분노	남편이 조금만 인상 쓰면 가만히 있지 못하고 막 뭐라 하게 돼	3
0012641	초조함	일단 대화가 원활하게 되지 않으니까 너무 답답했어요.	10
0014640	죄책감	즐거운 일을 해도 억울함이 사라지질 않아	12
0019408	불안	근데 지난 번에 학교 가려고 셔틀을 탔는데 갑자기 엄청 불안한 거예요.	18
0017240	자존감저하	남편은 제가 자기 부모님을 친부모로 모시지 않아 한다고 저를 한심하게 생각했어요.	15
0002133	슬픔	혼자 있으면 정말 서러워져	1
0005170	분노	진짜 바보처럼 애썼던 게 화가 나.	3
0005932	무기력	지금은 한 공간에 있는 것 조차도 견디기 힘들어.	4
0009629	불면	아침에 일어나서 정신을 못 차리겠더라	9
0012164	초조함	나도 쓰러지게 되지는 않을지 걱정이 돼.	10
0017136	자존감저하	전남편은 총각인척 잘 사는데 나만 아기랑 같이 힘들게 사는것 같아서 너무 한심스럽게 느껴져	15
0004772	분노	근데 일단 사사건건 내 의견에 반대만 하는 부모님이 너무 미워.	3
0019335	불안	맞아 불안해서 안절부절 못 하겠어	18
0008627	불면	회사 일 때문에 밤에 계속 잠을 못 자	9
0016499	자존감저하	사람들의 눈총 때문에 힘들게 느껴져	15
0001995	슬픔	날씬했던 내가 너무 그리워	1
0004819	분노	꼴 보기 싫은걸 어떻게 하냐구!	3
0001424	우울감	그래서 요즘 계속 우울해요.	0
0008467	식욕증가	밤에 특히 과식하게 돼	8
0002014	슬픔	모든 걸 다 포기하고 그때로 다시 돌아가고 싶어져	1
0017790	절망감	안 그래도 힘든데 주변에서 자꾸 뭐라고 하니까 너무 고통이다	16
0014229	피로	체력이 많이 딸리는 것 같아.	11
0008508	식욕증가	몇 키로가 쪘는지 모르겠어.	8
0018077	절망감	근데 이제 다시 운동을 할 수 없다고 하니까… 그 때 좌절감이 되게 컸죠.	16
0003014	슬픔	눈물이 계속 흘렀어요.	1
0019147	불안	낯선 사람이 옆에 있으면 진정이 안 돼	18
0008155	식욕저하	아이 돌보는 거에 하도 스트레스 받다 보니까 몸무게도 10kg가 빠졌어요.	7
0008611	불면	왜 내가 불면증인지 모르겠다	9
0006590	무기력	게을러	4
0015594	죄책감	아무리 생각해도 제가 그렇게 잘못한 건 없는데… 화가 나기도 하고 진짜 뭔가 잘못했나 싶기도 하고요.	12
0006838	감정조절이상	감정 조절이 좀 어렵기 한 것 같아	5
0019486	불안	심장 뛰는 소리가 내 귀에까지 들리니까 더 불안해지더라.	18
0006918	상실감	무력감이 드는데 어떻게 하면 좋나요	6
0016340	자존감저하	친구들이 빈정대는 느낌이 들어서 이제 잘 안 봐.	15
0017910	절망감	아무도 나를 찾지 않잖아.	16
0004838	분노	마음 속에 분노가 많아지고…	3
0000864	우울감	멍하니 앉아있다가 우는 일이 많아졌어.	0
0002213	슬픔	노산 이라 임신을 했는데도 고통이 따르니까 너무 안타까워	1
0001693	슬픔	슬플 때는 어떻게 마음을 다스려야 하는지 모르겠어	1
0007897	식욕저하	씹고 먹는 거 자체가 귀찮다고 해야 하나.	7
0018374	자살충동	죽고 싶어..	17
0000067	우울감	자꾸 우울감이 들어	0
0001081	우울감	그때부터는 집에 있어도 가족들이랑 있어도 우울증상이 더 심해졌어.	0
0013308	피로	힘이 없어서 미치겠어	11
0016224	자존감저하	성형 실패하고 내가 너무 못 생겼다는 생각이 들더라.	15
0019077	불안	비가 오면 무서운 기분이 들어요	18
0002083	슬픔	임신을 한 게 불행은 아니었을까 나란 사람에게 연민이 들었어요	1
0002339	슬픔	계획했던 임신이 아니라서 그런지 슬프고 허무해	1
0019657	불안	그 때 너무 무서워서 울었어요.	18
0013820	피로	힘이 너무 빠져서 죽겠어	11
0002211	슬픔	비참하기 짝이 없어요	1
0001261	우울감	대학을 다닐 때도 학기 중에 한 번씩은 우울했어요.	0
0002731	슬픔	서운한 일들만 생각나	1
0005082	분노	화가 나면 도무지 참을 수가 없어요.	3
0003485	외로움	왜 이렇게 외로운지 사는 게 힘든 것 같아	2
0002632	슬픔	태아를 지우면 이 고통이 멈출까 하는 생각이 들었어요	1
0015996	자신감저하	가끔은 그런 생각이 들어. 진짜 아무 것도 못 하겠다는 생각.	14
0003259	슬픔	진짜 믿고 의지하던 분이라 엄청 힘들고… 슬프고… 네 그랬어요.	1
0012988	초조함	도대체 무슨 짓을 하고 다니길래…이런 병을 옮아오나…너무 짜증났어요.	10
0019234	불안	아무도 돈 벌어오라고 안 하는데 나는 너무 압박감 받고	18
0004227	분노	남편만 보면 너무 화가 나	3
0008139	식욕저하	애들 세 살 되기 전까지 살이 10kg나 쑥 빠졌어요.	7
0005075	분노	그렇게 잘 살다가 어제 갑자기 화가 확 나는 거야.	3
0003499	외로움	혼자 있는 게 힘들어	2
0008923	불면	왠지 모르겠는데 자는 시간이 줄어드네	9
0000521	우울감	식욕이 안 생기는데 어떡하지?	0
0011001	초조함	긴장이 심해서 병원도 혼자 못 가겠어	10
0009981	불면	새벽 4, 5시면 깨.	9
0001260	우울감	영어학원에서 강사를 했는데, 계속 마음은 우울했어.	0
0011712	초조함	앞으로 내 미래는 어떻게 될까 불안하기도 하고…	10
0017622	절망감	꿈을 잃으니까 아무런 계획을 세우고 싶지 않더라고	16
0010077	불면	잠을 자도 잔 것 같지가 않아	9
0010785	초조함	아무 이유 없이 혼란스러워	10
0016729	자존감저하	남편이 내 인생을 망칠것 같아요	15
0017638	절망감	임신하고 남편한테 버림 받으니까 내 인생이 쓸모 없이 느껴졌어	16
0008894	불면	오래 잤는데도 꼭 안 잔 것 같아	9
0000433	우울감	우울하고 노잼이니까 담배가 간절하더라	0
0007814	식욕저하	운전하면서도 메스껍고 어지럽더라구요.	7
0005961	무기력	그 부담감에 너무 힘들어요.	4
0006865	상실감	어떤 걸 해도 공허해	6
0014981	죄책감	애를 쓰면 쓸수록 모든 걸 다 망치는 거 같아서 아무것도 못 하겠어	12
0002582	슬픔	회사를 그만 둔 게 너무 후회돼요	1
0006527	무기력	애기 낳고 아토피는 괜찮아졌었는데… 요즘 다시 심해져서 외출도 못 하겠어요.	4
0016994	자존감저하	나같은게 어쩌자고 아기를 가진건가 싶고 마음이 정말 괴로워	15
0018195	자살충동	살기 싫어 죽겠어요	17
0000690	우울감	우울하고 아무것도 안하고 싶어서 방콕이에요	0
0015352	죄책감	너무 힘들어하는 남편을 보니 갑자기 미안한 마음이 들었어요.	12
0013353	피로	시어머니 때문에 힘 빠져	11
0008880	불면	계속 피곤해서 엄청 자도 피로만 더 쌓여요	9
0006286	무기력	돈만 펑펑 쓰고 아무것도 안 할래..	4
0008223	식욕증가	입에 꾸역꾸역 넣게 돼	8
0016356	자존감저하	남편이 일용직 근무자라 그런지 다들 나를 무시하는 것 같아.	15
0018632	자살충동	우울하고, 멍청하고, 죽고 싶고.	17
0005701	무기력	제 월급도 차압되고… 집은 경매로 넘어가고… 진짜 너무 힘들어요.	4
0002854	슬픔	아니면 주변 사람들을 붙잡고 울면서 하소연을 해.	1
0018760	불안	불안해서 미칠것같아	18
0014048	피로	잠만 엄청 자요.	11
0002064	슬픔	세상에 나만큼 불쌍한 여자가 없는 것 같아	1
0017621	절망감	희망이 없으니까 아무런 계획도 세우기 싫어	16
0013877	피로	너무 많이 자서 오히려 피곤한 거 같아	11
0015997	자신감저하	요즘 내가 할 수 있는 일이 집안일 밖에 없다는 생각만 들어.	14
0017098	자존감저하	병원 갈 돈도 없는 내가 너무 한심스러워	15
0012151	초조함	내년 2월에 입대하는데, 벌써부터 이런저런 걱정이 되요.	10
0010068	불면	어젠 두시간 잤나?	9
